jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='avg_err':steps=[1, 2, 3, 4, 5, 6]:window=1000:field=word, 
1248,  88917,  completed,  killed,  2014-06-01 22:25:21,  2014-06-01 22:26:17,  56,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  1500,  0.05005,  11,  14,  3,  0.05015,  0.984333333333, 
1248,  88948,  completed,  error,  2014-06-01 22:25:21,  2014-06-01 22:26:15,  54,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  0,  0.0001,  9,  12,  1,  0.1,  0.955333333333, 
1248,  88969,  completed,  killed,  2014-06-01 22:25:21,  2014-06-01 22:26:18,  57,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  1050,  0.1,  12,  16,  5,  0.0003,  0.983450395379, 
1248,  88980,  completed,  error,  2014-06-01 22:25:21,  2014-06-01 22:26:16,  55,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.075075,  0,  0.025075,  10,  13,  2,  0.075075,  0.981666666667, 
